Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1972","1972","100 g/ha","135748","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1973","1973","100 g/ha","138850","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1974","1974","100 g/ha","139459","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1975","1975","100 g/ha","223608","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1976","1976","100 g/ha","211975","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1977","1977","100 g/ha","224870","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1978","1978","100 g/ha","271053","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1979","1979","100 g/ha","233671","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1980","1980","100 g/ha","278424","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1981","1981","100 g/ha","286455","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1982","1982","100 g/ha","397815","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1983","1983","100 g/ha","395909","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1984","1984","100 g/ha","213778","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1985","1985","100 g/ha","399202","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1986","1986","100 g/ha","313500","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1987","1987","100 g/ha","496919","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1988","1988","100 g/ha","320000","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1989","1989","100 g/ha","320000","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1990","1990","100 g/ha","331967","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1991","1991","100 g/ha","231583","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1992","1992","100 g/ha","235411","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1993","1993","100 g/ha","226678","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1994","1994","100 g/ha","223333","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1995","1995","100 g/ha","238852","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1996","1996","100 g/ha","244200","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1997","1997","100 g/ha","252708","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1998","1998","100 g/ha","250000","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1999","1999","100 g/ha","279283","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2000","2000","100 g/ha","351223","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2001","2001","100 g/ha","350000","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2002","2002","100 g/ha","356807","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2003","2003","100 g/ha","474328","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2004","2004","100 g/ha","217389","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2005","2005","100 g/ha","215603","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2006","2006","100 g/ha","215603","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2007","2007","100 g/ha","200000","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2008","2008","100 g/ha","184484","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2009","2009","100 g/ha","137676","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2010","2010","100 g/ha","147822","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2011","2011","100 g/ha","145805","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2012","2012","100 g/ha","201892","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2013","2013","100 g/ha","126070","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2014","2014","100 g/ha","155961","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2015","2015","100 g/ha","150820","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2016","2016","100 g/ha","355381","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2017","2017","100 g/ha","439982","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2018","2018","100 g/ha","352466","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2019","2019","100 g/ha","351045","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2020","2020","100 g/ha","353188","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2021","2021","100 g/ha","130583","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","2022","2022","100 g/ha","127410","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1961","1961","100 g/ha","10135","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1962","1962","100 g/ha","7388","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1963","1963","100 g/ha","9616","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1964","1964","100 g/ha","10668","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1965","1965","100 g/ha","9430","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1966","1966","100 g/ha","9309","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1967","1967","100 g/ha","6414","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1968","1968","100 g/ha","2366","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1969","1969","100 g/ha","4447","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1970","1970","100 g/ha","14848","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1971","1971","100 g/ha","13529","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1972","1972","100 g/ha","10588","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1973","1973","100 g/ha","13261","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1974","1974","100 g/ha","9799","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1975","1975","100 g/ha","10977","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1976","1976","100 g/ha","10377","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1977","1977","100 g/ha","5070","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1978","1978","100 g/ha","7317","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1979","1979","100 g/ha","8000","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1980","1980","100 g/ha","9478","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1981","1981","100 g/ha","8403","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1982","1982","100 g/ha","4800","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1983","1983","100 g/ha","10111","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1984","1984","100 g/ha","7143","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1985","1985","100 g/ha","15400","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1986","1986","100 g/ha","5556","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01441","Linseed","1987","1987","100 g/ha","7500","E","Estimated value",""
